file_id,aritfact_id,slug,img_key,is_journal_article
8864276,7953954,lean-and-fat-development-in-piglets,artifacts/file/img/e0402a9144bc49d4d3b11db17a2c5910.png,true
8864438,7954116,the-carbon-and-land-footprint-of-certified-food-products,artifacts/file/img/c0cdccb91744ecb011a7fdc9370634c4.png,true
8864565,7954243,a-link-between-communities-of-protective-endosymbionts-and-parasitoids-of-the-pea-aphid-revealed-in-unmanipulated-agricultural-systems,artifacts/file/img/240d7de487c9afc0927246548cf63a89.png,true
8864576,7954254,towards-a-y-shaped-technology-stack-prospects-for-global-cooperation-on-ai,artifacts/file/img/359ded6cd48c70b6023aab4e8917a172.png,true
8864606,7954284,short-term-effect-of-a-low-protein-high-carbohydrate-diet-on-mature-female-and-male-and-neomale-rainbow-trout,artifacts/file/img/734954bb1aed932f6ba3103d4630c31f.png,true
8864861,7954539,full-adoption-of-the-most-effective-strategies-to-mitigate-methane-emissions-by-ruminants-can-help-meet-the-15-degc-target-by-2030-but-not-2050,artifacts/file/img/7c415f54f24920377508dbbac53099c5.png,true
8864984,7954662,la-autonomia-estrategica-de-la-union-europea,artifacts/file/img/d9b1b3f5fbb8d04b057c5ca7d0df8105.png,true
8865058,7954736,recentes-avancees-sur-les-facteurs-de-variation-des-concentrations-en-vitamines-du-lait-chez-les-ruminants,artifacts/file/img/9f1a9ae1754bde224f9423693c3c5f0f.png,true
8865066,7954744,metabolisme-associe-aux-systemes-agri-alimentaires,artifacts/file/img/3b0eed73ef23f30f8d208cb6a8e67ad3.png,true
8865337,7955015,microchamber-extraction-and-analytical-pyrolysis-to-explore-volatile-organic-compounds-from-compression-cooking-wood-materials-obtained-under-different-conditions,artifacts/file/img/33f6675a863aba34d43ff5ebdb28ec45.png,true
8865567,7955245,first-expert-elicitation-of-knowledge-on-possible-drivers-of-observed-increasing-human-cases-of-tick-borne-encephalitis-in-europe,artifacts/file/img/048f8619bdd9354df26fb889126e70cc.png,true
8865677,7955355,clinical-features-of-pain-in-amyotrophic-lateral-sclerosis,artifacts/file/img/587c7628d050e110a9f061d43fa7f310.png,true
8865693,7955371,colnator,artifacts/file/img/ced42595f00e92088e03d026c68d2638.png,true
8866327,7956005,le-futur-du-travail-en-agriculture,artifacts/file/img/a87c09f2c10c161441f0cbec07b484e9.png,true
8866411,7956089,associations-between-retail-food-environment-and-the-nutritional-quality-of-food-purchases-in-french-households,artifacts/file/img/6067ed2b238af47476011df83cb2bfeb.png,true
8866554,7956232,design-elaboration-and-characterization-of-an-immunosensor-for-the-detection-of-a-fungal-toxin-in-foodstuyun-yun-analyses,artifacts/file/img/2dd4b7a9b4cd8af818c64d78f72e21da.png,true
8866595,7956273,untargeted-lipidomic-profiling-of-dry-blood-spots-using-sfc-hrms,artifacts/file/img/37317274927a0d48aca7ab924e47a421.png,true
8866766,7956444,untangling-the-taxonomy-of-dahlia-mosaic-virus,artifacts/file/img/ff2955674a4b134e2eec1abda2f4c472.png,true
8866910,7956588,donner-a-voir-ce-qui-compte,artifacts/file/img/072bf5314245d5139088bf8cf151b091.png,true
8866952,7956630,fine-characterization-of-a-resistance-phenotype-by-analyzing-tuyv-myzus-persicae-rapeseed-interactions,artifacts/file/img/e5ecac5a0f295532a33b7bb2b4f1d079.png,true
8867382,7957060,impacts-of-covid-19-on-childhood-malnutrition-and-nutrition-related-mortality,artifacts/file/img/629acfbec1d76a4024c96b33386f546a.png,true
8867602,7957281,enzymes-to-unravel-bioproducts-architecture,artifacts/file/img/331c8ca04f1125dc69d5fdad84c56b92.png,true
8868421,7958099,topical-antibiotic-prophylaxis-and-intravitreal-injections,artifacts/file/img/9d1ae3b6d25d94ec62895c6e66fc2053.png,true
8868424,7958102,hybridizations-between-formae-speciales-of-venturia-inaequalis-pave-the-way-for-a-new-biocontrol-strategy-to-manage-fungal-plant-pathogens,artifacts/file/img/13751228392f62956a2b3414bc15b1ef.png,true
8868528,7958206,les-paillotes-gitanes-de-vente-de-fruits-et-legumes-a-montpellier-entre-justice-alimentaire-et-relegation,artifacts/file/img/7b258573478a1332d79dc2605a337a00.png,true
8868690,7958368,theoretical-and-scientifical-journal,artifacts/file/img/2f7b9e601e6d43d9d347d5b3ba555a6a.png,true
8868859,7958537,turkiyede-acil-durum-uzaktan-ogretim-ve-egitim-bilisim-agi-eba-incelemesi,artifacts/file/img/de495227ac96c74363cd6b058026f98d.png,false
8868920,7958598,allelic-interference-in-prion-replication-is-modulated-by-the-convertibility-of-the-interfering-prp-c-and-other-host-specific-factors,artifacts/file/img/2892bb7f32783646f2042f608969ee32.png,true
8868939,7958617,domestication-may-affect-the-maternal-mrna-profile-in-unfertilized-eggs-potentially-impacting-the-embryonic-development-of-eurasian-perch-perca-fluviatilis,artifacts/file/img/54d3e3ac45e8e551ce16fc7a228d5558.png,true
8869069,7958747,using-machine-learning-on-metabolomics-data-to-predict-complex-phenotypes,artifacts/file/img/027a015e6f31a288fea1d1380813c8ef.png,true
8869073,7958750,dialogue-between-staphylococcus-aureus-sa15-and-lactococcus-garvieae-strains-experiencing-oxidative-stress,artifacts/file/img/b3a082051550ae128a7c24af187c98d6.png,true
8869182,7958860,the-role-of-ovotransferrin-in-egg-white-antimicrobial-activity,artifacts/file/img/6c22413b4fdd72111cad3380f30686bc.png,true
8869242,7958920,evolution-of-sensory-properties-of-beef-during-long-dry-ageing,artifacts/file/img/4e353202f2c6f238391477122c2cae8c.png,true
8869517,7959195,a-comparison-of-eu-and-us-consumers-willingness-to-pay-for-gene-edited-food,artifacts/file/img/17c206f760869ebdc06218122ce3eb0c.png,true
8869590,7959268,diet-and-physical-activity-in-the-association-between-depression-and-metabolic-syndrome,artifacts/file/img/1bfd0c6753aad87fd75a889b280af3ef.png,true
8869621,7959299,wheat-metabolite-interferences-on-fluorescent-pseudomonas-physiology-modify-wheat-metabolome-through-an-ecological-feedback,artifacts/file/img/28077a16531c664922a2d6e450ab4031.png,true
8869853,7959531,exposure-to-bisphenol-a-and-bisphenol-s-and-incident-type-2-diabetes,artifacts/file/img/19af7ef59ff08ad25a40379e5e539ac3.png,true
8869926,7959604,thesaurus-dagroecologie,artifacts/file/img/1bfe91df76b4a741c67b1e4f4cc89d87.png,true
8870026,7959704,introducing-the-argumentation-framework-within-agent-based-models-to-better-simulate-agents-cognition-in-opinion-dynamics,artifacts/file/img/37b9bb71e81ccac877295d666b653086.png,true
8870269,7959947,new-insight-about-the-functionality-of-oenological-tannins-main-results-of-the-working-group-on-oenological-tannins,artifacts/file/img/85b6eaf6a34298b53cde727886d78264.png,true
8870313,7959991,multiplexed-chemostat-system-for-quantification-of-biodiversity-and-ecosystem-functioning-in-anaerobic-digestion,artifacts/file/img/39a071714bda57ec8b8ecfa4990f6465.png,true
8870480,7960158,journal-of-development-economics,artifacts/file/img/a82dd3b0b26d80ee7f77e6038b1df511.png,true
8870640,7960318,repeatability-and-reproducibility-of-retinal-fractal-dimension-measured-with-swept-source-optical-coherence-tomography-angiography-in-healthy-eyes,artifacts/file/img/f06889cbe0607c8cb7ad5f24551e08ef.png,true
8870787,7960465,eyun-yun-ects-of-azgp1-on-mammary-gland-adipose-tissue-and-liver-gene-expression-and-milk-lipid-composition-in-lactating-mice,artifacts/file/img/dc31c819b13d1ae4d13b161d1f0116fd.png,true
8871152,7960830,characterisation-of-the-viral-community-associated-with-the-alfalfa-weevil-hypera-postica-and-its-host-plant-alfalfa-medicago-sativa,artifacts/file/img/2dab745981ec0f0e76f7874161cc9355.png,true
8871187,7960865,impact-of-trichogramma-parasitoid-age-on-the-outcome-of-multiparasitism-in-the-factitious-host-eggs-of-chinese-oak-silkworm-antheraea-pernyi,artifacts/file/img/491d818bb8b03cb3490e5db4c1df5b3f.png,true
8871334,7961012,global-guidelines-for-the-sustainable-use-of-non-native-trees-to-prevent-tree-invasions-and-mitigate-their-negative-impacts,artifacts/file/img/2c850132622acdc7274ebc0f16366945.png,true
8871526,7961204,a-new-endemic-species-of-hemidactylus-squamata,artifacts/file/img/06b8556c313b610d32bf741846342f4a.png,true
8871645,7961323,ability-of-a-soil-vegetation-atmosphere-transfer-model-and-a-two-source-energy-balance-model-to-predict-evapotranspiration-for-several-crops-and-climate-conditions,artifacts/file/img/5b8077d37e455a8593a83c25d4120fac.png,true
8871972,7961650,iarc-scientific-publication-no,artifacts/file/img/92d971f40509da47c42695bfb5dea9b5.png,true
8872141,7961819,resistance-of-the-wheat-cultivar-renan-to-septoria-leaf-blotch-explained-by-a-combination-of-strain-specific-and-strain-non-specific-qtl-mapped-on-an-ultra-dense-genetic-map,artifacts/file/img/63b59ed6baa97f8d99023831867461db.png,true
8872309,7961987,pterocarpus-erinaceus,artifacts/file/img/8a6d2f56477a240598bbae41ab1e9f5b.png,true
8872352,7962030,yan-shi-wen-gao,artifacts/file/img/81eb279ff7a83c8da4fab2341c339faf.png,false
8872536,7962214,militarizacion-y-militarismo-en-mexico,artifacts/file/img/8b7d4faea3c135c700ee58b0a28f69ec.png,true
8872545,7962223,evaluation-of-vaccination-strategies-to-control-an-avian-influenza-outbreak-in-french-poultry-production-networks-using-evacs-tool,artifacts/file/img/0d2c6d2b80acc9b87e6811ae16bc9366.png,true
8873095,7962773,effects-of-thermal-non-thermal-and-emulsification-processes-on-the-gastrointestinal-digestibility-of-egg-white-proteins,artifacts/file/img/a2e2a61840d30a24cebb3e8a557a6563.png,true
8873134,7962812,what-is-policy-analytics-an-exploration-of-5-years-of-environmental-management-applications,artifacts/file/img/c0374968eb44cc779f6c9a6b51b56e96.png,true
8873504,7963182,journal-of-hydrology,artifacts/file/img/b53c5284b78fbefd36461f56ddf0e917.png,true
8873528,7963206,drought-legacy-effects-on-the-composition-of-soil-fungal-and-prokaryote-communities,artifacts/file/img/13a2ba6246cfd5cc8169521cf5bc3e00.png,true
8873587,7963265,longitudinal-study-on-acceptance-of-food-textures-between-6-and-18-months,artifacts/file/img/5851ce357bd41f12b902be820c069a0c.png,true
8873668,7963346,automedication-au-paturage-references-a-explorer,artifacts/file/img/09b398a32b91b9574b47e3c3e58271a6.png,false
8874030,7963708,early-salmonella-typhimurium-infection-in-pigs-disrupts-microbiome-composition-and-functionality-principally-at-the-ileum-mucosa,artifacts/file/img/1dc54f2766d248c44152cd27067b7b78.png,true
8874820,7964498,in-vitro-static-digestion-reveals-how-plant-proteins-modulate-model-infant-formula-digestibility,artifacts/file/img/f7e740aa935d0e67f7f7b20e95efc158.png,true
8874887,7964565,iterated-local-search-with-partition-crossover-for-computational-protein-design,artifacts/file/img/f43baf871b9a5e689aa6c48047cc5368.png,true
8875088,7964766,adenosine-adenosine-receptors-and-neurohumoral-syncope,artifacts/file/img/8b5c72a9054c81314407d6c6dcbaf786.png,true
8875248,7964926,environmental-properties-and-applications-of-biodegradable-starch-based-nanocomposites,artifacts/file/img/1486a833d6222fee1f8a45b68947120a.png,true
8875457,7965135,experimental-investigation-of-airflow-and-heat-transfer-by-natural-convection-in-an-insulated-box-with-a-phase-change-material-using-a-particle-image-velocimetry-technique,artifacts/file/img/e3bdda28c45b16caafb106d768a96d28.png,true
8875949,7965627,colonization-of-naive-roots-from-populus-tremula-x-alba-involves-successive-waves-of-fungi-and-bacteria-with-different-trophic-abilities,artifacts/file/img/2deff85e16efe1e6d68583595a24804e.png,true
8875972,7965650,insect-pollination,artifacts/file/img/4657950b9df83379b34c5997c6b48773.png,true
8876143,7965821,global-wheat-head-detection-2021,artifacts/file/img/1f5d1fc7a3dc7084ff195207f4c64679.png,true
8876289,7965967,sante-des-sols,artifacts/file/img/f7ec6b7c423b679adc5b0af44ecde7a7.png,false
8876519,7966197,tropical-tree-growth-sensitivity-to-climate-is-driven-by-species-intrinsic-growth-rate-and-leaf-traits,artifacts/file/img/202d96f0e8c353e71012b3f294954256.png,true
8876682,7966360,the-arabidopsis-thaliana-streptomyces-interaction-is-controlled-by-the-metabolic-status-of-the-holobiont,artifacts/file/img/8690acf7a709839328c7550e44ad9d70.png,true
8876725,7966403,complex-network-analysis-to-understand-trading-partnership-in-french-swine-production,artifacts/file/img/745cf3e5260f0f536e689d189b621d06.png,true
8877188,7966866,the-rise-and-fall-of-the-ancient-northern-pike-master-sex-determining-gene,artifacts/file/img/ab8124c68f50df7cdbea039d1f80b63e.png,true
8877228,7966906,ifm-background-paper,artifacts/file/img/1caed0c15397aea91a724964b30ab68e.png,false
8877375,7967053,up-and-to-the-light,artifacts/file/img/295b48f45fafc183a5b2e5a30e031841.png,true
8877650,7967328,isolation-and-purification-treatments-change-the-metal-binding-properties-of-humic-acids,artifacts/file/img/90a17ff7fa23550153592525d5af3b02.png,true
8877946,7967625,applicability-of-impulse-excitation-technique-as-a-tool-to-characterize-the-elastic-properties-of-pharmaceutical-tablets,artifacts/file/img/8c35606003e57dff963c9e287e7d27a5.png,true
8878146,7967824,modelling-interactions-of-a-microbial-community-through-an-optimal-tracking-control-approach,artifacts/file/img/367254d634423a4e885498b3be988b93.png,true
8878527,7968205,antimicrobial-characteristics-of-untreated-wood,artifacts/file/img/79fd4ba25eded8712de9302dc97a6dd1.png,true
8878549,7968226,learning-management-system-adoption-in-higher-education-using-the-extended,artifacts/file/img/fbbaaf2f68e325f6eaa9758322afdf05.png,true
8878614,7968292,rhizobia-use-a-pathogenic-like-effector-to-hijack-leguminous-nodulation-signalling,artifacts/file/img/1dcdd855f16dfe8a782decc6aed0914c.png,true
8878814,7968492,flock-sensitivity-and-specificity-of-pooled-fecal-qpcr-and-pooled-serum-elisa-for-screening-ovine-paratuberculosis,artifacts/file/img/9dfe20b514e02ba60ebebba31f93dc53.png,true
8878836,7968514,demographic-histories-and-genetic-diversity-across-pinnipeds-are-shaped-by-human-exploitation-ecology-and-life-history,artifacts/file/img/21a5f2c890f7c1705914718cbd9ae96b.png,true
8879037,7968715,the-polyphosphate-kinase-of-escherichia-coli-is-required-for-full-production-of-the-genotoxin-colibactin,artifacts/file/img/5775cd5521410565ab94ca21cd3d328c.png,true
8879047,7968725,cover-wp-lpem_009_chaikal,artifacts/file/img/0d25d1ad5bec230fd7ada9e3a122beb7.png,false
8879546,7969224,unpacking-a-multi-faceted-program-to-build-sustainable-income-for-the-very-poor,artifacts/file/img/0cc7c7917eaa909ddcb334f4581b11a3.png,true
8879554,7969232,impactul-noilor-tehnologii,artifacts/file/img/79d4718b208047fca4b6d166a0d0111e.png,true
8879796,7969474,physical-review-fluids-110511-2020,artifacts/file/img/4a98905394b64878273a782497c07854.png,true
8881031,7970709,getting-your-hands-dirty-as-part-of-a-carbon-stock-assessment-can-be-an-important-part-of-learning-curves-for-government-officials-who-otherwise-deal-with-the-paper-version-of-pes-photo,artifacts/file/img/a5aabf9cffb80e2b007f41580d1b29b9.png,false
8884218,7973896,cyberharcelement,artifacts/file/img/d9d1a3c2746129d98d7c03c04e70617a.png,false
8886546,7976224,leading-multiculturalism,artifacts/file/img/7237df4a5ab68a236d74c78cc6f8bfbd.png,false
8887146,7976824,integridad-electoral-interes-en-la-politica-y-satisfaccion-con-la,artifacts/file/img/42f6448200125e7f084ad271dbb54bd4.png,true
8887858,7977536,raising-the-costs-of-access,artifacts/file/img/e36d376067375afa26e7f5f01a394647.png,false
8888213,7977891,preserving-raster-images,artifacts/file/img/3ed0ae10473635c69714e65415527ff5.png,false
8889003,7978681,half-a-job,artifacts/file/img/da1a2c02ae8f4c309505f559ca326c4d.png,true
8889225,7978903,early-warning-and-early-action-for-increased-resilience-of-livelihoods-in-the-igad-region,artifacts/file/img/cce36b90f2e267792894466f5a63665e.png,true
8889706,7979384,kennisoverzicht-vlinders-en-libellen,artifacts/file/img/6777c91967644570554d6a3e0f0b687c.png,false
8889831,7979509,evaluation-of-los-angeles-city-colleges-stem-pathways-program,artifacts/file/img/74f107dcdc37977139c10ebfe1b03645.png,false
8890098,7979776,studi-propagasi-vegetatif-tanaman-obat,artifacts/file/img/b079a1ac0618d932f1b5ae642c474fdd.png,true
8890711,7980389,foreign-policy-review,artifacts/file/img/91410c41498e9836e7f38c23f71d9fb7.png,true
8892453,7982131,laction-climatique-a-travers-loptique-du-bien-etre,artifacts/file/img/037def5c17c0160bfe82bbeb58f4b1fb.png,true
8893578,7983256,10-species-that-can-help-save-the-world,artifacts/file/img/2af38b8e41c252ff161db9e50eb2d732.png,false
8895136,7984814,carbon-assimilation-in-crops-at-high-temperatures,artifacts/file/img/cc8433ec9e441970f92f8a6dd1297543.png,true
8895328,7985006,latelier-2tonnes-au-service-dune,artifacts/file/img/4ddc0540a64efebc514516064f7ddb64.png,true
8896019,7985697,erin-stern-lori-heise-kristin-dunkle-sangeeta-chatterji,artifacts/file/img/aacffb723d5bec1d9f479aca3fb0e2e6.png,true
8896032,7985710,transznacionalis-iran-nem-allami-szereplok-a-kozel-keleten-militans-partnerek-teheran-szolgalataban,artifacts/file/img/a0868824854ac39b3096d8c0055ad9b4.png,true
8896071,7985749,the-expanding-use-of-administrative-measures-in-a-counter-terrorism-context,artifacts/file/img/25835e2796e73c923a0d3faf7c823677.png,true
8897063,7986741,rafael-sagredo-baeza-historias-para-la-ciudadania-santiago-de,artifacts/file/img/1475dc1987a83fe94bdf1a33bd52d7a2.png,true
8897653,7987331,the-future-of-technology-within-an-aging-population,artifacts/file/img/69b30d11a716743173d5fb8707f9a9ed.png,true
8897764,7987442,task-force,artifacts/file/img/154bb26c16a4b21fa2910b1608608ecf.png,false
8898334,7988012,development-of-interatomic-potentials-for-the-complex-binary-compound-sb_2te_3-and-the-prediction-of,artifacts/file/img/8a798c805d84e198414d3e8387ee8927.png,true
8899338,7989016,medicion-de-la-gobernanza-forestal,artifacts/file/img/c63968e1a158165850923b78fa0c5580.png,true
8899473,7989151,leurope-sans-lausterite,artifacts/file/img/8d5e9b19f2fb5531ebae8da94ca77aee.png,true
8900282,7989961,the-compound-impact-of-extreme-weather-events-and-covid-19,artifacts/file/img/1f1d6b1e8618d8dde1e647a956f74243.png,true
8902884,7992562,lunion-europeennee-est-elle-en-route-vers-une-transition-juste-amandine-crespy,artifacts/file/img/f7871fc98842cc8ef6cb8f906f6affad.png,false
8905519,7995197,gradient-acceptability-and-linguis-tic-theory-gradient-acceptability-and-linguis-tic-theory,artifacts/file/img/d75c255fe795923dca51e5afb38b8006.png,true
8907091,7996769,a-petition-for-the-emergency-relisting-of,artifacts/file/img/0ef60556a5b5108d3cc7f80ad411d73c.png,true
8909087,7998765,future-european-contributions-to-arms-control,artifacts/file/img/1134e2532ea1ef8a1e76140ea2656735.png,true
8909684,7999362,what-world-do-we-live-in-an-analysis-of-global-geodynamic-trends-methodological-annex,artifacts/file/img/904377ca595bc51a35079fc8983601dd.png,true
8911718,8001396,immigrants-in-arkansas,artifacts/file/img/efb72b3edfebebc0009bb7e9c31036b5.png,true
8913743,8003421,ending-human-suffering-in-supermarket-supply-chains,artifacts/file/img/59de3b17e7a151e61efb2b212f7680ce.png,false
8913749,8003427,immigrants-in-tennessee,artifacts/file/img/00050a55ec094acb7051b0be334f8af4.png,true
8915192,8004870,human-rights-and-artificial-intelligence,artifacts/file/img/f92b82d9401a4c76bb1330b575c04b7a.png,true
8915570,8005249,sibship-assignment-to-the-founders,artifacts/file/img/a796aecb67593663a9f00234309f5a3a.png,true
8916407,8006085,imagining-futures,artifacts/file/img/43c4e3ccb607821bb85ed9c44ddc7a4d.png,false
8917225,8006902,climate-cryosphere-water-nexus,artifacts/file/img/6a40b9cc9f2542f98ba5e0fb01254e85.png,false
8919298,8008977,fertiliser-application-practices-and-nutrient-deficiencies-in-smallholder-oil-palm-plantations-in-indonesia,artifacts/file/img/48dfcd38f7d57a1b1fa35dd590591598.png,true
8919338,8009017,pre-birth-assessment-and-infant-removal-at-birth,artifacts/file/img/5fed80ab19a9e12e8cdfd904ddb8c055.png,true
8919368,8009047,la-politica-exterior-feminista-pef,artifacts/file/img/77864665f17d2a5604081bb360d63b28.png,true
8919651,8009330,projekte-des-sff-8,artifacts/file/img/1f2e78630d1a255a230afc90306447d4.png,true
8920655,8010335,fish-consumption-patterns-and-diets-of-rural-and-urban-nigerians,artifacts/file/img/6e753a166011bb7e593c33d0b0005f39.png,true
8920845,8010524,identifying-policies-and-best-practices-to-reduce-inequality-in-later-life,artifacts/file/img/71eaf041c5e8e3c155005d8b946f9841.png,true
8920931,8010610,re,artifacts/file/img/4774458dab5de7ca1482a6b5131c9cb7.png,true
8921363,8011042,religion-violencia-y-drogas-en-la-frontera-norte-de-mexico,artifacts/file/img/1948270a0907a916304ebd9b86cf77b9.png,true
8921531,8011210,key-indicators-for-monitoring-food-system-disruptions-caused-by-the-covid-19-pandemic,artifacts/file/img/5e74ddb83a6d86e74337e4c97700bce2.png,true
8922205,8011884,efficacy-and-safety-of-boric-acid-as-a-preventive-treatment-against-saprolegnia-infection-in-nile-tilapia-oreochromis-niloticus,artifacts/file/img/534435bcb0785041413f75da0f8e088c.png,true
8923457,8013136,gender-and-social-media,artifacts/file/img/d802492b17a85536f7e2418d84cfc1b3.png,false
8923546,8013225,a-framework-to-guide-research-engagement-in-the-policy-process-with-application-to-small-scale-fisheries,artifacts/file/img/2e94a1b82af88cbf5bf81440192cf13e.png,true
8923854,8013533,governance-of-aquatic-agricultural-systems,artifacts/file/img/4b7b35a0cd61f8d350ddf7b855b2c284.png,true
8924013,8013692,carr-center-for-human-rights-policy-harvard-kennedy-school-companies-as-courts,artifacts/file/img/a472f1229fa81871c9aa5ac73e3abf29.png,true
8925514,8015193,cetrad-short-professional-courses,artifacts/file/img/2e8bb77cafe588976889e1faf967247a.png,true
8925616,8015295,management-and-marketing-of-genetically-improved-carp,artifacts/file/img/5435aec51da976fb270c9bb3267fdc16.png,false
8926064,8015742,rule-of-law,artifacts/file/img/664ad49c011f36a1b08d301f28f8a33b.png,true
8926167,8015846,increasing-workers-access-to-lifelong-learning,artifacts/file/img/406894f0e5013801845f22b0b02ad7cc.png,true
8926482,8016161,policy-brief,artifacts/file/img/6ff5da945fb43e948047bf3eab69ebfa.png,true
8927190,8016869,re,artifacts/file/img/87a6d7f7f6d1e91a379b7d788bb6b838.png,true
8928868,8018547,commune-level-institutional-arrangements-and-monitoring-framework-for-integrated-tree-based,artifacts/file/img/0dc29412d9c9af45d86972cfb0af21cd.png,false
8929483,8019162,measuring-youth-sexual-orientation-and-gender,artifacts/file/img/9e8ad8103131f7608f888e5241aef0ba.png,true
8930569,8020248,soil-fertility-and-growth-and-productivity-under-commonly-intercropped-shade-tree-species-in-sulawesi-indonesia,artifacts/file/img/f88f1c78073eba865e339a361da3b300.png,true
8931667,8021346,using-participatory-epidemiology-to-investigate,artifacts/file/img/96b899f78beddaf043a7ec045a7c09a4.png,false
8931954,8021633,natanael-rother,artifacts/file/img/40284169619d4b123d78c40ae40d577a.png,false
8932888,8022567,climate-finance-short-changed,artifacts/file/img/02574b72732f7e37d3ca108a5b26cf01.png,false
8933172,8022851,vizugyi-konfliktusok-es-egyuttmukodesek-a-nemzetkozi-kapcsolatokban,artifacts/file/img/ebf29cf2342dcba8845317f901a0ca36.png,true
8933817,8023496,sustainable-development-outcomes-of-livelihood-diversification-in-small-scale-fisheries,artifacts/file/img/d56b00814cc2587b21f7e48536701104.png,true
8935503,8025182,black-garlic,artifacts/file/img/106a1e79c7c0eaad3d32dfa4958b772b.png,true
8936280,8025959,alberta-2023,artifacts/file/img/c72e7bdcc6bfbc42ff473179fa68ef03.png,false
8937453,8027132,finding-logic-models-for-sustainable-marine-development-that-deliver-on-social-equity,artifacts/file/img/47fb75f72142e2cadbf7eeef31ccc3c8.png,true
8937838,8027517,jimmy-felix-armenta-y-adrian-de-leon-arias,artifacts/file/img/c5a0dcc16be77290598d856b6ae9922f.png,true
8939019,8028698,the-mental-health-and-well-being-of-asian-american-and-pacific-islander,artifacts/file/img/2eb94ecbf48ed6ddfbd9c55711a22f46.png,false
8940467,8030146,final-report,artifacts/file/img/459b887bc34d126df241680f40238fb5.png,false
8941103,8030782,mesoamerican-agroenvironmental-program-map-focus-group-in-nicaragua-photo,artifacts/file/img/37a780f71b3759bab6c13704e0586749.png,false
8941782,8031461,the-next-start-up,artifacts/file/img/ba92d7df61a737dc0d4bec8321448213.png,false
8943005,8032684,finding-home-in-uncertainty,artifacts/file/img/9fc352a3f526925ceb7eab5ed5337ab7.png,false
8944066,8033745,a-magyar-diplomacia-ujjaszuletese-afrikaban,artifacts/file/img/597a04407c93f1e6e2e2ef297b0c8ff1.png,true
8945567,8035247,anisotropic-superconductivity-and-magnetism-in-single,artifacts/file/img/7ce4076028d2c5fdff1bd25bbb1ac473.png,true
8946180,8035859,can-community-based-adaptation-increase-resilience,artifacts/file/img/3c339e11c85c349b23e890ca471049ef.png,true
8948857,8038536,interim-accountability-report,artifacts/file/img/0c7a69660492bb449e7136d926378577.png,false
8950231,8039910,dossier-queercui,artifacts/file/img/2389c2a3faeb637c2adba9884aafac3d.png,true
8950991,8040670,outdoor-air-pollution-rajasthan,artifacts/file/img/73c26934ffdd1b0d8b728f7208072d5b.png,true
8953901,8043580,summary-of-complaint-to-the-united-states-national-contact-point-for-the-oecd-against-cargill-regarding-failures-in-the-companys-environmental-and-human-rights-due-diligence-systems-for-soy-operations-in-brazil,artifacts/file/img/c8388a1dfd42f9ab05935b041a04be22.png,true
8954680,8044359,ninez-migracion-y-derecho-a-la-educacion,artifacts/file/img/18fe4b305a9ec6ff2de85a6d9bf8f45c.png,true
8956125,8045804,1-ementa-sera-a-apreensao-de-que-o-poder-publico-se-subordina-a-um-criterio-fundamental-que-e-anterior-a-supremacia,artifacts/file/img/6fb6c4042b19657a8a620954520282ec.png,true
8961282,8050961,planung-im-wandel,artifacts/file/img/199055b965844684d0d50d8f8eb6b241.png,true
8961559,8051238,agriculture,artifacts/file/img/cae3a773f3aea1aae519241378fd98e4.png,false
8967865,8057544,employment-and-industrial-relations-updates-to-the-oecd-guidelines-for-multinational-enterprises-briefing-5,artifacts/file/img/cf22ae465773406d1e8426f4e5aa0cb7.png,true
8968014,8057693,gas-stove-pollution,artifacts/file/img/5001dd21f119ae354ae8218766a7abd2.png,false
8968065,8057744,born-digital-archive-cataloguing-and-description,artifacts/file/img/d1088315d89925d1a35a29b550141eff.png,false
8968754,8058433,preserving-moving-images,artifacts/file/img/b4d2ef5e8a75d6504e4968c46e8c03e3.png,false
8970068,8059747,externalisation-mobility-and-agency-in-protracted-displacement,artifacts/file/img/0a136aab1f88a23cb077c9c96ed65f41.png,true
8972408,8062087,immigrants-in-the-united-states,artifacts/file/img/69246fddc83efdb888dbd76489381ca6.png,true
8972409,8062088,testimony-of-beth-haroules-on-behalf-of-the-new-york-civil-liberties-union-before-the-new-york-city-council-committee-on-mental-health-disabilities-and-addiction-regarding-oversight-plans-to-address-the-mental-health-crisis,artifacts/file/img/bb4ccdd21651bccf00292550929a79c5.png,true
8972584,8062263,exploring-the-mass-surface-near-the-rare-earth-abundance,artifacts/file/img/a1887640ea84826076d1b518321e7a5d.png,true
8972789,8062468,la-incidencia-delictiva-en-los-municipios-con-redes-de-comunicacion,artifacts/file/img/d03fc0dd3bc34d3682ce91a5bd6d1823.png,true
8972844,8062523,religion-violence-and-addiction-in-the-northern-border-of-mexico,artifacts/file/img/5d168ae3d41f0a4729c0fae7e0af5570.png,true
8974368,8064047,re,artifacts/file/img/067bc36378bf5a697854c6b348b698a3.png,true
8974756,8064435,praxise-poliitikaanaluus-covid-19-pandeemia-sotsiaal-majanduslik-moju-noortele-viiruskriis-kui-noorte-toohoive-ja-vaimse-tervise-kriis,artifacts/file/img/edab24c0641149ba38a00464ea5f7b28.png,true
8975187,8064866,research-brief,artifacts/file/img/6e6ca701f6522fc81f5b2fbd8924fb31.png,true
8977239,8066918,maternal-and-newborn-health,artifacts/file/img/5cee6880c844c5031152e488545dd480.png,true
